track_id	colour_group	bins	coverage	sample_id
macrophage_naive	1	4280	0.415865384615385	macrophage_naive_1
macrophage_naive	0	3395	7.48717948717949	macrophage_naive_0
macrophage_naive	0	3327	7.82051282051282	macrophage_naive_0
macrophage_naive	1	6842	0.8125	macrophage_naive_1
macrophage_naive	0	10215	37.7179487179487	macrophage_naive_0
macrophage_naive	0	12231	6.56410256410256	macrophage_naive_0
macrophage_naive	0	3704	3.33333333333333	macrophage_naive_0
macrophage_naive	0	4934	0.846153846153846	macrophage_naive_0
macrophage_naive	1	4309	0.6875	macrophage_naive_1
macrophage_naive	0	6122	0.538461538461538	macrophage_naive_0
macrophage_naive	2	6919	0.615384615384615	macrophage_naive_2
macrophage_naive	0	6611	0.41025641025641	macrophage_naive_0
macrophage_naive	1	2063	1.90625	macrophage_naive_1
macrophage_naive	1	1443	0.28125	macrophage_naive_1
macrophage_naive	0	9977	25.3846153846154	macrophage_naive_0
macrophage_naive	2	11057	11.8461538461538	macrophage_naive_2
macrophage_naive	0	2914	1	macrophage_naive_0
macrophage_naive	2	1161	0.153846153846154	macrophage_naive_2
macrophage_naive	0	7097	1.41025641025641	macrophage_naive_0
macrophage_naive	0	6679	0.282051282051282	macrophage_naive_0
macrophage_naive	1	3616	45.875	macrophage_naive_1
macrophage_naive	0	872	3.35531135531136	macrophage_naive_0
macrophage_naive	0	3244	8.30769230769231	macrophage_naive_0
macrophage_naive	2	11404	6.53846153846154	macrophage_naive_2
macrophage_naive	2	7882	24.2307692307692	macrophage_naive_2
macrophage_naive	2	2034	0.384615384615385	macrophage_naive_2
macrophage_naive	1	5723	0.65625	macrophage_naive_1
macrophage_naive	0	2119	2.15384615384615	macrophage_naive_0
macrophage_naive	0	3552	9.71794871794872	macrophage_naive_0
macrophage_naive	1	8802	38.25	macrophage_naive_1
macrophage_naive	1	11635	12.65625	macrophage_naive_1
macrophage_naive	0	2755	1.66666666666667	macrophage_naive_0
macrophage_naive	2	3623	30.7692307692308	macrophage_naive_2
macrophage_naive	1	312	2.5625	macrophage_naive_1
macrophage_naive	0	230	0	macrophage_naive_0
macrophage_naive	2	9608	13.3846153846154	macrophage_naive_2
macrophage_naive	2	3156	24.6923076923077	macrophage_naive_2
macrophage_naive	1	4169	3.53125	macrophage_naive_1
macrophage_naive	2	2406	0.538461538461538	macrophage_naive_2
macrophage_naive	2	4542	32.3846153846154	macrophage_naive_2
macrophage_naive	2	1718	0.230769230769231	macrophage_naive_2
macrophage_naive	0	5069	0.794871794871795	macrophage_naive_0
macrophage_naive	0	4194	3.30769230769231	macrophage_naive_0
macrophage_naive	0	5786	0.897435897435897	macrophage_naive_0
macrophage_naive	2	8796	13.2307692307692	macrophage_naive_2
macrophage_naive	0	4608	0.512820512820513	macrophage_naive_0
macrophage_naive	2	11577	4.53846153846154	macrophage_naive_2
macrophage_naive	1	5479	78.34375	macrophage_naive_1
macrophage_naive	2	11695	6.38461538461539	macrophage_naive_2
macrophage_naive	2	10187	14.3076923076923	macrophage_naive_2
macrophage_naive	0	3159	7	macrophage_naive_0
macrophage_naive	2	10219	17	macrophage_naive_2
macrophage_naive	0	3272	8.23076923076923	macrophage_naive_0
macrophage_naive	1	426	60.53125	macrophage_naive_1
macrophage_naive	1	6057	0.5	macrophage_naive_1
macrophage_naive	0	10027	23.7692307692308	macrophage_naive_0
macrophage_naive	2	7257	42.3076923076923	macrophage_naive_2
macrophage_naive	0	1668	1.87179487179487	macrophage_naive_0
macrophage_naive	0	3405	10.0512820512821	macrophage_naive_0
macrophage_naive	0	6512	1.12820512820513	macrophage_naive_0
macrophage_naive	2	8401	17.4615384615385	macrophage_naive_2
macrophage_naive	1	5683	0.8125	macrophage_naive_1
macrophage_naive	1	8442	37.46875	macrophage_naive_1
macrophage_naive	0	5419	0.538461538461538	macrophage_naive_0
